mesh1, mesh2, method, is_rotx, is_roty, is_rotz, is_simple, is_v, value
fixed_deer3_lowres,fish2_lowres,none,false,false,true,false,true,1.52779
fixed_deer3_lowres,horse2_lowres,direct,false,false,true,false,false,2.40044
fixed_deer3_lowres,horse2_lowres,direct,false,false,true,false,true,1.83828
fixed_deer3_lowres,horse2_lowres,none,false,false,true,false,false,2.40044
fixed_deer3_lowres,horse2_lowres,none,false,false,true,false,true,1.83828
fixed_deer3_lowres,male_lowres,direct,false,false,true,false,false,1.99706
fixed_deer3_lowres,male_lowres,direct,false,false,true,false,true,1.62837
fixed_deer3_lowres,male_lowres,none,false,false,true,false,false,1.99706
fixed_deer3_lowres,male_lowres,none,false,false,true,false,true,1.62837
fixed_deer3_lowres,orange2_lowres,direct,false,false,true,false,false,1.87255
fixed_deer3_lowres,orange2_lowres,direct,false,false,true,false,true,1.2932
fixed_deer3_lowres,orange2_lowres,none,false,false,true,false,false,1.87255
fixed_deer3_lowres,orange2_lowres,none,false,false,true,false,true,1.2932
fixed_deer3_lowres,orange2_lowres,poisson,false,false,true,false,false,2.07089
fixed_deer3_lowres,orange2_lowres,poisson,false,false,true,false,true,1.31468
fixed_deer3_lowres,pear2_lowres,direct,false,false,true,false,false,1.81589
fixed_deer3_lowres,pear2_lowres,direct,false,false,true,false,true,1.34912
fixed_deer3_lowres,pear2_lowres,none,false,false,true,false,false,1.81589
fixed_deer3_lowres,pear2_lowres,none,false,false,true,false,true,1.34912
fixed_deer3_lowres,shark2_lowres,direct,false,false,true,false,false,2.35411
fixed_deer3_lowres,shark2_lowres,direct,false,false,true,false,true,1.80879
fixed_deer3_lowres,shark2_lowres,none,false,false,true,false,false,2.35411
fixed_deer3_lowres,shark2_lowres,none,false,false,true,false,true,1.80879
fixed_deer3_lowres,stone_long_lowres,direct,false,false,true,false,false,1.95067
fixed_deer3_lowres,stone_long_lowres,direct,false,false,true,false,true,1.53063
fixed_deer3_lowres,stone_long_lowres,none,false,false,true,false,false,1.95067
fixed_deer3_lowres,stone_long_lowres,none,false,false,true,false,true,1.53063
fixed_deer3_lowres,stone_long_lowres,poisson,false,false,true,false,false,2.16151
fixed_deer3_lowres,stone_long_lowres,poisson,false,false,true,false,true,1.35829
fixed_deer3_lowres,stone_round_lowres,direct,false,false,true,false,false,2.04087
fixed_deer3_lowres,stone_round_lowres,direct,false,false,true,false,true,1.40487
fixed_deer3_lowres,stone_round_lowres,none,false,false,true,false,false,2.04087
fixed_deer3_lowres,stone_round_lowres,none,false,false,true,false,true,1.40487
fixed_deer3_lowres,stone_round_lowres,poisson,false,false,true,false,false,2.24562
fixed_deer3_lowres,stone_round_lowres,poisson,false,false,true,false,true,1.69352
horse2_lowres,male_lowres,direct,false,false,false,false,false,2.45178
horse2_lowres,male_lowres,direct,false,false,false,false,true,2.05636
horse2_lowres,male_lowres,none,false,false,false,false,false,2.45178
horse2_lowres,male_lowres,none,false,false,false,false,true,2.05636
horse2_lowres,orange2_lowres,direct,false,false,false,false,false,2.15119
horse2_lowres,orange2_lowres,direct,false,false,false,false,true,1.4443
horse2_lowres,orange2_lowres,none,false,false,false,false,false,2.15119
horse2_lowres,orange2_lowres,none,false,false,false,false,true,1.4443
horse2_lowres,pear2_lowres,direct,false,false,false,false,false,2.1249
horse2_lowres,pear2_lowres,direct,false,false,false,false,true,1.71551
horse2_lowres,pear2_lowres,none,false,false,false,false,false,2.1249
horse2_lowres,pear2_lowres,none,false,false,false,false,true,1.71551
horse2_lowres,shark2_lowres,direct,false,false,false,false,false,2.26516
horse2_lowres,shark2_lowres,direct,false,false,false,false,true,1.30451
horse2_lowres,shark2_lowres,none,false,false,false,false,false,2.26516
horse2_lowres,shark2_lowres,none,false,false,false,false,true,1.30451
horse2_lowres,stone_long_lowres,direct,false,false,false,false,false,2.30488
horse2_lowres,stone_long_lowres,direct,false,false,false,false,true,1.62849
horse2_lowres,stone_long_lowres,none,false,false,false,false,false,2.30488
horse2_lowres,stone_long_lowres,none,false,false,false,false,true,1.62849
horse2_lowres,stone_round_lowres,direct,false,false,false,false,false,2.17671
horse2_lowres,stone_round_lowres,direct,false,false,false,false,true,1.51945
horse2_lowres,stone_round_lowres,none,false,false,false,false,false,2.17671
horse2_lowres,stone_round_lowres,none,false,false,false,false,true,1.51945
horse2_lowres,male_lowres,direct,true,false,false,false,false,2.33974
horse2_lowres,male_lowres,direct,true,false,false,false,true,1.93076
horse2_lowres,male_lowres,none,true,false,false,false,false,2.33974
horse2_lowres,male_lowres,none,true,false,false,false,true,1.93076
horse2_lowres,orange2_lowres,direct,true,false,false,false,false,2.27173
horse2_lowres,orange2_lowres,direct,true,false,false,false,true,1.45382
horse2_lowres,orange2_lowres,none,true,false,false,false,false,2.27173
horse2_lowres,orange2_lowres,none,true,false,false,false,true,1.45382
horse2_lowres,pear2_lowres,direct,true,false,false,false,false,2.04422
horse2_lowres,pear2_lowres,direct,true,false,false,false,true,1.75455
horse2_lowres,pear2_lowres,none,true,false,false,false,false,2.04422
horse2_lowres,pear2_lowres,none,true,false,false,false,true,1.75455
horse2_lowres,shark2_lowres,direct,true,false,false,false,false,2.38162
horse2_lowres,shark2_lowres,direct,true,false,false,false,true,1.47614
horse2_lowres,shark2_lowres,none,true,false,false,false,false,2.38162
horse2_lowres,shark2_lowres,none,true,false,false,false,true,1.47614
horse2_lowres,stone_long_lowres,direct,true,false,false,false,false,2.17305
horse2_lowres,stone_long_lowres,direct,true,false,false,false,true,1.61824
horse2_lowres,stone_long_lowres,none,true,false,false,false,false,2.17305
horse2_lowres,stone_long_lowres,none,true,false,false,false,true,1.61824
horse2_lowres,stone_long_lowres,poisson,true,false,false,false,false,2.52633
horse2_lowres,stone_long_lowres,poisson,true,false,false,false,true,1.93219
horse2_lowres,stone_round_lowres,direct,true,false,false,false,false,2.04682
horse2_lowres,stone_round_lowres,direct,true,false,false,false,true,1.57524
horse2_lowres,stone_round_lowres,none,true,false,false,false,false,2.04682
horse2_lowres,stone_round_lowres,none,true,false,false,false,true,1.57524
horse2_lowres,stone_round_lowres,poisson,true,false,false,false,false,2.23886
horse2_lowres,stone_round_lowres,poisson,true,false,false,false,true,1.4935
horse2_lowres,male_lowres,direct,false,true,false,false,false,2.08073
horse2_lowres,male_lowres,direct,false,true,false,false,true,2.01128
horse2_lowres,male_lowres,none,false,true,false,false,false,2.08073
horse2_lowres,male_lowres,none,false,true,false,false,true,2.01128
horse2_lowres,orange2_lowres,direct,false,true,false,false,false,2.18969
horse2_lowres,orange2_lowres,direct,false,true,false,false,true,1.42984
horse2_lowres,orange2_lowres,none,false,true,false,false,false,2.18969
horse2_lowres,orange2_lowres,none,false,true,false,false,true,1.42984
horse2_lowres,pear2_lowres,direct,false,true,false,false,false,2.12024
horse2_lowres,pear2_lowres,direct,false,true,false,false,true,1.60993
horse2_lowres,pear2_lowres,none,false,true,false,false,false,2.12024
horse2_lowres,pear2_lowres,none,false,true,false,false,true,1.60993
horse2_lowres,shark2_lowres,direct,false,true,false,false,false,2.17542
horse2_lowres,shark2_lowres,direct,false,true,false,false,true,2.0894
horse2_lowres,shark2_lowres,none,false,true,false,false,false,2.17542
horse2_lowres,shark2_lowres,none,false,true,false,false,true,2.0894
horse2_lowres,stone_long_lowres,direct,false,true,false,false,false,2.15348
horse2_lowres,stone_long_lowres,direct,false,true,false,false,true,1.65145
horse2_lowres,stone_long_lowres,none,false,true,false,false,false,2.15348
horse2_lowres,stone_long_lowres,none,false,true,false,false,true,1.65145
horse2_lowres,stone_round_lowres,direct,false,true,false,false,false,2.29086
horse2_lowres,stone_round_lowres,direct,false,true,false,false,true,1.49771
horse2_lowres,stone_round_lowres,none,false,true,false,false,false,2.29086
horse2_lowres,stone_round_lowres,none,false,true,false,false,true,1.49771
horse2_lowres,male_lowres,direct,false,false,true,false,false,2.40877
horse2_lowres,male_lowres,direct,false,false,true,false,true,2.22324
horse2_lowres,male_lowres,none,false,false,true,false,false,2.40877
horse2_lowres,male_lowres,none,false,false,true,false,true,2.22324
horse2_lowres,orange2_lowres,direct,false,false,true,false,false,2.24884
horse2_lowres,orange2_lowres,direct,false,false,true,false,true,1.56087
horse2_lowres,orange2_lowres,none,false,false,true,false,false,2.24884
horse2_lowres,orange2_lowres,none,false,false,true,false,true,1.56087
horse2_lowres,pear2_lowres,direct,false,false,true,false,false,2.1816
horse2_lowres,pear2_lowres,direct,false,false,true,false,true,1.55197
horse2_lowres,pear2_lowres,none,false,false,true,false,false,2.1816
horse2_lowres,pear2_lowres,none,false,false,true,false,true,1.55197
horse2_lowres,shark2_lowres,direct,false,false,true,false,false,2.24793
horse2_lowres,shark2_lowres,direct,false,false,true,false,true,1.67585
horse2_lowres,shark2_lowres,none,false,false,true,false,false,2.24793
horse2_lowres,shark2_lowres,none,false,false,true,false,true,1.67585
horse2_lowres,shark2_lowres,poisson,false,false,true,false,false,2.70606
horse2_lowres,shark2_lowres,poisson,false,false,true,false,true,1.71304
horse2_lowres,stone_long_lowres,direct,false,false,true,false,false,2.23272
horse2_lowres,stone_long_lowres,direct,false,false,true,false,true,1.65201
horse2_lowres,stone_long_lowres,none,false,false,true,false,false,2.23272
horse2_lowres,stone_long_lowres,none,false,false,true,false,true,1.65201
horse2_lowres,stone_round_lowres,direct,false,false,true,false,false,2.26011
horse2_lowres,stone_round_lowres,direct,false,false,true,false,true,1.60929
horse2_lowres,stone_round_lowres,none,false,false,true,false,false,2.26011
horse2_lowres,stone_round_lowres,none,false,false,true,false,true,1.60929
horse2_lowres,stone_round_lowres,poisson,false,false,true,false,false,2.76475
horse2_lowres,stone_round_lowres,poisson,false,false,true,false,true,1.79788
male_lowres,orange2_lowres,direct,false,false,false,false,false,2.01375
male_lowres,orange2_lowres,direct,false,false,false,false,true,1.51461
male_lowres,orange2_lowres,none,false,false,false,false,false,2.06184
male_lowres,orange2_lowres,none,false,false,false,false,true,1.38923
male_lowres,pear2_lowres,direct,false,false,false,false,false,1.89349
male_lowres,pear2_lowres,direct,false,false,false,false,true,1.568
male_lowres,pear2_lowres,none,false,false,false,false,false,1.89349
male_lowres,pear2_lowres,none,false,false,false,false,true,1.568
male_lowres,shark2_lowres,direct,false,false,false,false,false,2.36978
male_lowres,shark2_lowres,direct,false,false,false,false,true,2.16356
male_lowres,shark2_lowres,none,false,false,false,false,false,2.50866
male_lowres,shark2_lowres,none,false,false,false,false,true,2.29839
male_lowres,stone_long_lowres,direct,false,false,false,false,false,1.92341
male_lowres,stone_long_lowres,direct,false,false,false,false,true,1.67913
male_lowres,stone_long_lowres,none,false,false,false,false,false,2.01988
male_lowres,stone_long_lowres,none,false,false,false,false,true,1.61184
male_lowres,stone_round_lowres,direct,false,false,false,false,false,1.95086
male_lowres,stone_round_lowres,direct,false,false,false,false,true,1.31665
male_lowres,stone_round_lowres,none,false,false,false,false,false,1.95086
male_lowres,stone_round_lowres,none,false,false,false,false,true,1.31665
male_lowres,orange2_lowres,direct,true,false,false,false,false,2.06366
male_lowres,orange2_lowres,direct,true,false,false,false,true,1.31835
male_lowres,orange2_lowres,none,true,false,false,false,false,2.06366
male_lowres,orange2_lowres,none,true,false,false,false,true,1.31835
male_lowres,pear2_lowres,direct,true,false,false,false,false,1.93954
male_lowres,pear2_lowres,direct,true,false,false,false,true,1.50651
male_lowres,pear2_lowres,none,true,false,false,false,false,2.12174
male_lowres,pear2_lowres,none,true,false,false,false,true,1.49078
male_lowres,shark2_lowres,direct,true,false,false,false,false,2.24012
male_lowres,shark2_lowres,direct,true,false,false,false,true,1.81845
male_lowres,shark2_lowres,none,true,false,false,false,false,2.24012
male_lowres,shark2_lowres,none,true,false,false,false,true,1.81845
male_lowres,stone_long_lowres,direct,true,false,false,false,false,1.92265
male_lowres,stone_long_lowres,direct,true,false,false,false,true,1.53405
male_lowres,stone_long_lowres,none,true,false,false,false,false,1.93632
male_lowres,stone_long_lowres,none,true,false,false,false,true,1.46799
male_lowres,stone_round_lowres,direct,true,false,false,false,false,2.00027
male_lowres,stone_round_lowres,direct,true,false,false,false,true,1.26795
male_lowres,stone_round_lowres,none,true,false,false,false,false,2.00027
male_lowres,stone_round_lowres,none,true,false,false,false,true,1.26795
male_lowres,orange2_lowres,direct,false,true,false,false,false,1.98191
male_lowres,orange2_lowres,direct,false,true,false,false,true,1.37532
male_lowres,orange2_lowres,none,false,true,false,false,false,1.98191
male_lowres,orange2_lowres,none,false,true,false,false,true,1.37532
male_lowres,pear2_lowres,direct,false,true,false,false,false,1.74599
male_lowres,pear2_lowres,direct,false,true,false,false,true,1.56838
male_lowres,pear2_lowres,none,false,true,false,false,false,1.84113
male_lowres,pear2_lowres,none,false,true,false,false,true,1.44445
male_lowres,shark2_lowres,direct,false,true,false,false,false,1.99705
male_lowres,shark2_lowres,direct,false,true,false,false,true,1.57776
male_lowres,shark2_lowres,none,false,true,false,false,false,2.07313
male_lowres,shark2_lowres,none,false,true,false,false,true,1.72443
male_lowres,stone_long_lowres,direct,false,true,false,false,false,1.77724
male_lowres,stone_long_lowres,direct,false,true,false,false,true,1.60482
male_lowres,stone_long_lowres,none,false,true,false,false,false,2.10715
male_lowres,stone_long_lowres,none,false,true,false,false,true,1.59515
male_lowres,stone_round_lowres,direct,false,true,false,false,false,1.98851
male_lowres,stone_round_lowres,direct,false,true,false,false,true,1.3026
male_lowres,stone_round_lowres,none,false,true,false,false,false,1.98851
male_lowres,stone_round_lowres,none,false,true,false,false,true,1.3026
male_lowres,orange2_lowres,direct,false,false,true,false,false,2.06278
male_lowres,orange2_lowres,direct,false,false,true,false,true,1.34464
male_lowres,orange2_lowres,none,false,false,true,false,false,2.06278
male_lowres,orange2_lowres,none,false,false,true,false,true,1.34464
male_lowres,pear2_lowres,direct,false,false,true,false,false,1.91167
male_lowres,pear2_lowres,direct,false,false,true,false,true,1.55572
male_lowres,pear2_lowres,none,false,false,true,false,false,1.94771
male_lowres,pear2_lowres,none,false,false,true,false,true,1.50371
male_lowres,shark2_lowres,direct,false,false,true,false,false,2.07459
male_lowres,shark2_lowres,direct,false,false,true,false,true,1.68161
male_lowres,shark2_lowres,none,false,false,true,false,false,2.07459
male_lowres,shark2_lowres,none,false,false,true,false,true,1.68161
male_lowres,stone_long_lowres,direct,false,false,true,false,false,2.05382
male_lowres,stone_long_lowres,direct,false,false,true,false,true,1.50572
male_lowres,stone_long_lowres,none,false,false,true,false,false,2.05382
male_lowres,stone_long_lowres,none,false,false,true,false,true,1.50572
male_lowres,stone_round_lowres,direct,false,false,true,false,false,2.07987
male_lowres,stone_round_lowres,direct,false,false,true,false,true,1.37151
male_lowres,stone_round_lowres,none,false,false,true,false,false,2.07987
male_lowres,stone_round_lowres,none,false,false,true,false,true,1.37151
orange2_lowres,pear2_lowres,direct,false,false,false,false,false,1.96467
orange2_lowres,pear2_lowres,direct,false,false,false,false,true,1.04402
orange2_lowres,pear2_lowres,none,false,false,false,false,false,1.96467
orange2_lowres,pear2_lowres,none,false,false,false,false,true,1.04402
orange2_lowres,pear2_lowres,poisson,false,false,false,false,false,2.11312
orange2_lowres,pear2_lowres,poisson,false,false,false,false,true,1.30791
orange2_lowres,shark2_lowres,direct,false,false,false,false,false,2.264
orange2_lowres,shark2_lowres,direct,false,false,false,false,true,1.28816
orange2_lowres,shark2_lowres,none,false,false,false,false,false,2.264
orange2_lowres,shark2_lowres,none,false,false,false,false,true,1.28816
orange2_lowres,stone_long_lowres,direct,false,false,false,false,false,1.92019
orange2_lowres,stone_long_lowres,direct,false,false,false,false,true,1.03426
orange2_lowres,stone_long_lowres,none,false,false,false,false,false,1.92019
orange2_lowres,stone_long_lowres,none,false,false,false,false,true,1.03426
orange2_lowres,stone_long_lowres,poisson,false,false,false,false,false,1.89359
orange2_lowres,stone_long_lowres,poisson,false,false,false,false,true,1.00469
orange2_lowres,stone_round_lowres,direct,false,false,false,false,false,1.94391
orange2_lowres,stone_round_lowres,direct,false,false,false,false,true,1.13457
orange2_lowres,stone_round_lowres,none,false,false,false,false,false,1.94391
orange2_lowres,stone_round_lowres,none,false,false,false,false,true,1.13457
orange2_lowres,stone_round_lowres,poisson,false,false,false,false,false,1.90518
orange2_lowres,stone_round_lowres,poisson,false,false,false,false,true,1.09142
orange2_lowres,pear2_lowres,direct,true,false,false,false,false,1.83438
orange2_lowres,pear2_lowres,direct,true,false,false,false,true,1.03013
orange2_lowres,pear2_lowres,none,true,false,false,false,false,1.83438
orange2_lowres,pear2_lowres,none,true,false,false,false,true,1.03013
orange2_lowres,pear2_lowres,poisson,true,false,false,false,false,1.91358
orange2_lowres,pear2_lowres,poisson,true,false,false,false,true,1.08547
orange2_lowres,shark2_lowres,direct,true,false,false,false,false,2.23532
orange2_lowres,shark2_lowres,direct,true,false,false,false,true,1.31337
orange2_lowres,shark2_lowres,none,true,false,false,false,false,2.23532
orange2_lowres,shark2_lowres,none,true,false,false,false,true,1.31337
orange2_lowres,stone_long_lowres,direct,true,false,false,false,false,1.92204
orange2_lowres,stone_long_lowres,direct,true,false,false,false,true,1.04489
orange2_lowres,stone_long_lowres,none,true,false,false,false,false,1.92204
orange2_lowres,stone_long_lowres,none,true,false,false,false,true,1.04489
orange2_lowres,stone_long_lowres,poisson,true,false,false,false,false,2.05794
orange2_lowres,stone_long_lowres,poisson,true,false,false,false,true,1.07025
orange2_lowres,stone_round_lowres,direct,true,false,false,false,false,1.8646
orange2_lowres,stone_round_lowres,direct,true,false,false,false,true,1.1534
orange2_lowres,stone_round_lowres,none,true,false,false,false,false,1.8646
orange2_lowres,stone_round_lowres,none,true,false,false,false,true,1.1534
orange2_lowres,stone_round_lowres,poisson,true,false,false,false,false,1.96581
orange2_lowres,stone_round_lowres,poisson,true,false,false,false,true,1.26701
orange2_lowres,pear2_lowres,direct,false,true,false,false,false,1.74624
orange2_lowres,pear2_lowres,direct,false,true,false,false,true,1.01073
orange2_lowres,pear2_lowres,none,false,true,false,false,false,1.74624
orange2_lowres,pear2_lowres,none,false,true,false,false,true,1.01073
orange2_lowres,pear2_lowres,poisson,false,true,false,false,false,1.72725
orange2_lowres,pear2_lowres,poisson,false,true,false,false,true,1.00804
orange2_lowres,shark2_lowres,direct,false,true,false,false,false,1.93193
orange2_lowres,shark2_lowres,direct,false,true,false,false,true,1.26341
orange2_lowres,shark2_lowres,none,false,true,false,false,false,1.93193
orange2_lowres,shark2_lowres,none,false,true,false,false,true,1.26341
orange2_lowres,stone_long_lowres,direct,false,true,false,false,false,1.91019
orange2_lowres,stone_long_lowres,direct,false,true,false,false,true,1.03735
orange2_lowres,stone_long_lowres,none,false,true,false,false,false,1.91019
orange2_lowres,stone_long_lowres,none,false,true,false,false,true,1.03735
orange2_lowres,stone_long_lowres,poisson,false,true,false,false,false,1.97447
orange2_lowres,stone_long_lowres,poisson,false,true,false,false,true,1.0604
orange2_lowres,stone_round_lowres,direct,false,true,false,false,false,1.90514
orange2_lowres,stone_round_lowres,direct,false,true,false,false,true,1.11717
orange2_lowres,stone_round_lowres,none,false,true,false,false,false,1.90514
orange2_lowres,stone_round_lowres,none,false,true,false,false,true,1.11717
orange2_lowres,stone_round_lowres,poisson,false,true,false,false,false,2.18869
orange2_lowres,stone_round_lowres,poisson,false,true,false,false,true,1.98961
orange2_lowres,pear2_lowres,direct,false,false,true,false,false,1.79485
orange2_lowres,pear2_lowres,direct,false,false,true,false,true,1.03061
orange2_lowres,pear2_lowres,none,false,false,true,false,false,1.79485
orange2_lowres,pear2_lowres,none,false,false,true,false,true,1.03061
orange2_lowres,pear2_lowres,poisson,false,false,true,false,false,1.74571
orange2_lowres,pear2_lowres,poisson,false,false,true,false,true,1.01042
orange2_lowres,shark2_lowres,direct,false,false,true,false,false,1.83241
orange2_lowres,shark2_lowres,direct,false,false,true,false,true,1.27614
orange2_lowres,shark2_lowres,none,false,false,true,false,false,1.83241
orange2_lowres,shark2_lowres,none,false,false,true,false,true,1.27614
orange2_lowres,stone_long_lowres,direct,false,false,true,false,false,2.03895
orange2_lowres,stone_long_lowres,direct,false,false,true,false,true,1.04555
orange2_lowres,stone_long_lowres,none,false,false,true,false,false,2.03895
orange2_lowres,stone_long_lowres,none,false,false,true,false,true,1.04555
orange2_lowres,stone_long_lowres,poisson,false,false,true,false,false,2.13005
orange2_lowres,stone_long_lowres,poisson,false,false,true,false,true,1.0472
orange2_lowres,stone_round_lowres,direct,false,false,true,false,false,1.97264
orange2_lowres,stone_round_lowres,direct,false,false,true,false,true,1.11052
orange2_lowres,stone_round_lowres,none,false,false,true,false,false,1.97264
orange2_lowres,stone_round_lowres,none,false,false,true,false,true,1.11052
orange2_lowres,stone_round_lowres,poisson,false,false,true,false,false,2.03042
orange2_lowres,stone_round_lowres,poisson,false,false,true,false,true,1.41339
pear2_lowres,shark2_lowres,direct,false,false,false,false,false,2.04354
pear2_lowres,shark2_lowres,direct,false,false,false,false,true,1.31723
pear2_lowres,shark2_lowres,none,false,false,false,false,false,2.04354
pear2_lowres,shark2_lowres,none,false,false,false,false,true,1.31723
pear2_lowres,shark2_lowres,poisson,false,false,false,false,false,2.17913
pear2_lowres,shark2_lowres,poisson,false,false,false,false,true,1.28006
pear2_lowres,stone_long_lowres,direct,false,false,false,false,false,1.78993
pear2_lowres,stone_long_lowres,direct,false,false,false,false,true,1.08691
pear2_lowres,stone_long_lowres,none,false,false,false,false,false,1.78993
pear2_lowres,stone_long_lowres,none,false,false,false,false,true,1.08691
pear2_lowres,stone_round_lowres,direct,false,false,false,false,false,1.80618
pear2_lowres,stone_round_lowres,direct,false,false,false,false,true,1.04834
pear2_lowres,stone_round_lowres,none,false,false,false,false,false,1.80618
pear2_lowres,stone_round_lowres,none,false,false,false,false,true,1.04834
pear2_lowres,stone_round_lowres,poisson,false,false,false,false,false,2.20863
pear2_lowres,stone_round_lowres,poisson,false,false,false,false,true,1.11667
pear2_lowres,shark2_lowres,direct,true,false,false,false,false,2.03193
pear2_lowres,shark2_lowres,direct,true,false,false,false,true,1.28353
pear2_lowres,shark2_lowres,none,true,false,false,false,false,2.03193
pear2_lowres,shark2_lowres,none,true,false,false,false,true,1.28353
pear2_lowres,stone_long_lowres,direct,true,false,false,false,false,1.79172
pear2_lowres,stone_long_lowres,direct,true,false,false,false,true,1.07182
pear2_lowres,stone_long_lowres,none,true,false,false,false,false,1.79172
pear2_lowres,stone_long_lowres,none,true,false,false,false,true,1.07182
pear2_lowres,stone_round_lowres,direct,true,false,false,false,false,1.83984
pear2_lowres,stone_round_lowres,direct,true,false,false,false,true,1.06462
pear2_lowres,stone_round_lowres,none,true,false,false,false,false,1.83984
pear2_lowres,stone_round_lowres,none,true,false,false,false,true,1.06462
pear2_lowres,shark2_lowres,direct,false,true,false,false,false,1.74064
pear2_lowres,shark2_lowres,direct,false,true,false,false,true,1.18687
pear2_lowres,shark2_lowres,none,false,true,false,false,false,1.74064
pear2_lowres,shark2_lowres,none,false,true,false,false,true,1.18687
pear2_lowres,stone_long_lowres,direct,false,true,false,false,false,1.82989
pear2_lowres,stone_long_lowres,direct,false,true,false,false,true,1.08883
pear2_lowres,stone_long_lowres,none,false,true,false,false,false,1.82989
pear2_lowres,stone_long_lowres,none,false,true,false,false,true,1.08883
pear2_lowres,stone_round_lowres,direct,false,true,false,false,false,1.76526
pear2_lowres,stone_round_lowres,direct,false,true,false,false,true,1.0197
pear2_lowres,stone_round_lowres,none,false,true,false,false,false,1.76526
pear2_lowres,stone_round_lowres,none,false,true,false,false,true,1.0197
pear2_lowres,stone_round_lowres,poisson,false,true,false,false,false,1.88567
pear2_lowres,stone_round_lowres,poisson,false,true,false,false,true,1.03844
pear2_lowres,shark2_lowres,direct,false,false,true,false,false,1.71267
pear2_lowres,shark2_lowres,direct,false,false,true,false,true,1.24916
pear2_lowres,shark2_lowres,none,false,false,true,false,false,1.71267
pear2_lowres,shark2_lowres,none,false,false,true,false,true,1.24916
pear2_lowres,stone_long_lowres,direct,false,false,true,false,false,1.93918
pear2_lowres,stone_long_lowres,direct,false,false,true,false,true,1.06391
pear2_lowres,stone_long_lowres,none,false,false,true,false,false,1.93918
pear2_lowres,stone_long_lowres,none,false,false,true,false,true,1.06391
pear2_lowres,stone_long_lowres,poisson,false,false,true,false,false,1.96953
pear2_lowres,stone_long_lowres,poisson,false,false,true,false,true,1.10408
pear2_lowres,stone_round_lowres,direct,false,false,true,false,false,2.02474
pear2_lowres,stone_round_lowres,direct,false,false,true,false,true,1.02003
pear2_lowres,stone_round_lowres,none,false,false,true,false,false,2.02474
pear2_lowres,stone_round_lowres,none,false,false,true,false,true,1.02003
pear2_lowres,stone_round_lowres,poisson,false,false,true,false,false,2.05496
pear2_lowres,stone_round_lowres,poisson,false,false,true,false,true,1.04739
shark2_lowres,stone_long_lowres,direct,false,false,false,false,false,2.0241
shark2_lowres,stone_long_lowres,direct,false,false,false,false,true,1.35587
shark2_lowres,stone_long_lowres,none,false,false,false,false,false,2.0241
shark2_lowres,stone_long_lowres,none,false,false,false,false,true,1.35587
shark2_lowres,stone_round_lowres,direct,false,false,false,false,false,1.99134
shark2_lowres,stone_round_lowres,direct,false,false,false,false,true,1.33943
shark2_lowres,stone_round_lowres,none,false,false,false,false,false,1.99134
shark2_lowres,stone_round_lowres,none,false,false,false,false,true,1.33943
shark2_lowres,stone_long_lowres,direct,true,false,false,false,false,1.96773
shark2_lowres,stone_long_lowres,direct,true,false,false,false,true,1.25
shark2_lowres,stone_long_lowres,none,true,false,false,false,false,1.96773
shark2_lowres,stone_long_lowres,none,true,false,false,false,true,1.25
shark2_lowres,stone_round_lowres,direct,true,false,false,false,false,2.21317
shark2_lowres,stone_round_lowres,direct,true,false,false,false,true,1.26306
shark2_lowres,stone_round_lowres,none,true,false,false,false,false,2.21317
shark2_lowres,stone_round_lowres,none,true,false,false,false,true,1.26306
shark2_lowres,stone_long_lowres,direct,false,true,false,false,false,1.96896
shark2_lowres,stone_long_lowres,direct,false,true,false,false,true,1.32292
shark2_lowres,stone_long_lowres,none,false,true,false,false,false,1.96896
shark2_lowres,stone_long_lowres,none,false,true,false,false,true,1.32292
shark2_lowres,stone_round_lowres,direct,false,true,false,false,false,2.13663
shark2_lowres,stone_round_lowres,direct,false,true,false,false,true,1.28779
shark2_lowres,stone_round_lowres,none,false,true,false,false,false,2.13663
shark2_lowres,stone_round_lowres,none,false,true,false,false,true,1.28779
shark2_lowres,stone_long_lowres,direct,false,false,true,false,false,1.95431
shark2_lowres,stone_long_lowres,direct,false,false,true,false,true,1.40339
shark2_lowres,stone_long_lowres,none,false,false,true,false,false,1.95431
shark2_lowres,stone_long_lowres,none,false,false,true,false,true,1.40339
shark2_lowres,stone_round_lowres,direct,false,false,true,false,false,2.05919
shark2_lowres,stone_round_lowres,direct,false,false,true,false,true,1.39748
shark2_lowres,stone_round_lowres,none,false,false,true,false,false,2.05919
shark2_lowres,stone_round_lowres,none,false,false,true,false,true,1.39748
simple_cube,apple2_lowres,direct,false,false,false,true,false,1.54657
simple_cube,apple2_lowres,none,false,false,false,true,false,1.54657
simple_cube,apple2_lowres,poisson,false,false,false,true,false,2.38102
simple_cube,banana3_lowres,direct,false,false,false,true,false,2.21626
simple_cube,banana3_lowres,none,false,false,false,true,false,2.21626
simple_cube,banana3_lowres,poisson,false,false,false,true,false,6.92042
simple_cube,female_lowres,direct,false,false,false,true,false,1.86598
simple_cube,female_lowres,none,false,false,false,true,false,1.86598
simple_cube,female_lowres,poisson,false,false,false,true,false,2.53111
simple_cube,fish2_lowres,direct,false,false,false,true,false,1.80005
simple_cube,fish2_lowres,none,false,false,false,true,false,1.80005
simple_cube,fish2_lowres,poisson,false,false,false,true,false,2.35019
simple_cube,fixed_deer3_lowres,direct,false,false,false,true,false,2.00008
simple_cube,fixed_deer3_lowres,none,false,false,false,true,false,2.00008
